Tweet ID,Time of Tweet,User ID,Text
1589042825928527873,2022-11-05 23:51:47+00:00,1586405089077612546,"#web3 , #blockchain , #cryptocurrencies , #NFTs – where will it end?... #Bitcoin #Web30 #tezos #ICP #PLSX #Metaverse #MANA #BSC #GALA #Crypto #Solana #CRO #USDC #Ethereum #PLS #BNB #BTC #Cardano #nftart #ETH #Gold #HODLer #DeFi #NFTshill #AVAX #NFT"
1589042653072871424,2022-11-05 23:51:06+00:00,1584958047306321926,Jeff and Elon if you guys want those old geezers to lighten up on their laws and maybe you should take care of their kids #Iran #Student #JeffBezos  #paranormal #bank #inflation  #work  #BTC #Mental #india #Ukraine #Russia #poverty  #NickiMinaj #Raw #Czech #nft #gold #LOAN #Oil
1589042356350644224,2022-11-05 23:49:55+00:00,1341413865591070725,RT @BTCTN: #Goldman Sachs has launched a new classification system to help investors analyze #crypto markets. #cryptocurrency #coinmetrics…
1589041934236008449,2022-11-05 23:48:14+00:00,1473647575869886464,BTCTN: #Goldman Sachs has launched a new classification system to help investors analyze #crypto markets. #cryptocurrency #coinmetrics #MSCI https://t.co/TFUhQumx0P
1589041873855078400,2022-11-05 23:48:00+00:00,1133941580866498560,Both $KRR.t short November PUT positions are OTM and deep in the green territory (73.6%). Theta is working in my favor and options will lose value as time draws closer to their maturity. 💵 $KRR.to $KRR $KRRGF #Gold #Optionselling https://t.co/c8fxb9rmmP
1589041713183870978,2022-11-05 23:47:22+00:00,1579340732363685888,"RT @MitradeOfficial: #Australian unemployment rate surges to 7.1% in May.

Noon prices:
#SPX500–3082.9
#NAS100–9898.8
#WTI–37.24
#GOLD–1724…"
1589041697669140481,2022-11-05 23:47:18+00:00,1543308139872886788,"Eng
You will not be able to survive Blake, this frozen mountain will be the end of you... your death will be a Frostbite 
Esp
No podrás sobrevivir a Blake, esta montaña congelada será tu final... tu muerte será una congelación
#hypnoslullabyV2 #frostbite #gold #red #mountsilver https://t.co/hpk6T0bJ17"
1589041455343239170,2022-11-05 23:46:20+00:00,2917209726,"Time To Move On! Household, Vintage and More https://t.co/ZFQG6sbCjs #vintagesale #online #auction #midcentury #mcm #gold #gifts #happysaturday #SaturdayVibes #collector #garagealia"
1589041287688523776,2022-11-05 23:45:40+00:00,3360138916,Gold Crescent Moon Ring / Stars &amp; Moon Celestial Jewellery / Golden Stackable Ring / Galaxy Ring / Christmas Gift / Gift For Her #etsy #gold #starscelestial #bohohippie #moonringgold #BloodMoon #crescentmoonring #LunarEclipse #solareclipse #TotalEclipse https://t.co/BiMIiFRf7C https://t.co/7goCYTgqvH
1589041238572904448,2022-11-05 23:45:28+00:00,1374144008776253443,"RT @PowerMetRes: #POW #Invest #Copper #Gold #Silver #REEs #Uranium #Cobalt #Nickel #Lithium #PGEs #Tungsten
Explore. Crystallise.
 
@PowerM…"
1589041171460161539,2022-11-05 23:45:12+00:00,3987493959,RT @BTCTN: #Goldman Sachs has launched a new classification system to help investors analyze #crypto markets. #cryptocurrency #coinmetrics…
1589041171371884544,2022-11-05 23:45:12+00:00,3214800353,"Globally, China and India control 60% of the Gold jewelry market.

https://t.co/lo9lHn8lVK

#BullionPMI #Gold #GoldJewelry #China #India #MaidsGold https://t.co/x5kPw2vmiO"
1589041037569589248,2022-11-05 23:44:40+00:00,27039200,RT @BTCTN: #Goldman Sachs has launched a new classification system to help investors analyze #crypto markets. #cryptocurrency #coinmetrics…
1589040887224729600,2022-11-05 23:44:05+00:00,3360138916,Gold Crescent Moon Ring / Stars &amp; Moon Celestial Jewellery / Golden Stackable Ring / Galaxy Ring / Christmas Gift / Gift For Her #etsy #gold #starscelestial #bohohippie #moonringgold #BloodMoon #crescentmoonring #LunarEclipse #solareclipse #TotalEclipse https://t.co/BiMIiFRf7C https://t.co/03OgU7MwQV
1589040684941848576,2022-11-05 23:43:16+00:00,1396748976188178433,RT @BTCTN: #Goldman Sachs has launched a new classification system to help investors analyze #crypto markets. #cryptocurrency #coinmetrics…
1589040274151702529,2022-11-05 23:41:38+00:00,1579121277033406464,"#Bitcoin #btc
#_ #_  
 # # #USDT #SPX500 #Gold #DXY
#FOMC #_ #_ # 

22385.67
21590.27 https://t.co/mzTimAcTeG"
1589040251141775360,2022-11-05 23:41:33+00:00,1585650162818764801,If we get one world military 🪖 take over and they do the GOV work for free with out taxes and all civilians get 30$ a day I'll Def invest thanks #Mentalhealth #suffering #raw #shelter #ETH #ai #BTC #Gold #Live #owm #NFTGiveaway
1589040249950330881,2022-11-05 23:41:33+00:00,1219748748001267717,"RT @RealCoreDao: Keep digging the raw #Gold (CORE), less than 38days for the process #Mining ...

#mainnet2022 certain to launch...

Like &amp;…"
1589040012544417792,2022-11-05 23:40:36+00:00,1422868589665656833,"相場と向き合うために、情報を手に入れましょう。
目隠しをしたまま高速道路に乗る人はいません。

https://t.co/CggJubu7Wf

#fx初心者 #GOLD #XAUUSD #bloomberg"
1589039869749350401,2022-11-05 23:40:02+00:00,841631724039786496,Karl Lagerfeld Womens Studded Stainless Steel Watch Black And Gold Chanel Coco https://t.co/4Z7NWxueM0 #chanel #gold #watches and #jewellery
1589039858479403008,2022-11-05 23:39:59+00:00,3360138916,"Medusa Necklace, Evil Eye Pendant, 24k Gold Vermeil Necklace #EtsyStarSeller #Gold #goldnecklace #goldmedusa #goldjewellery #giftsforher #Christmasgifts #LunarEclipse #GoddessVibes #Medusafestival #uniquegifts #valentinesday #artnouveau #giftformom  https://t.co/FtpDlIGIGl https://t.co/xAt5KZiTuJ"
1589039834647363584,2022-11-05 23:39:54+00:00,1372132990848016385,RT @BTCTN: #Goldman Sachs has launched a new classification system to help investors analyze #crypto markets. #cryptocurrency #coinmetrics…
1589039690333786119,2022-11-05 23:39:19+00:00,1558597273386291200,"💰 #SP500    3,770.55 📉 0%
🚜 #DJIA    32,403.22 📉 0%
⌛ 10 Yr T    4.16 📉 0%
💵 USD/EUR    1.00 📉 0%
🥇 #Gold    1,685.70 📉 0%
🛢 #CrudeOil    92.60 📉 0%
💸 #Bitcoin    21,272.60 📈 0.50%"
1589039600911409154,2022-11-05 23:38:58+00:00,3360138916,"Medusa Necklace, Evil Eye Pendant, 24k Gold Vermeil Necklace #EtsyStarSeller #Gold #goldnecklace #goldmedusa #goldjewellery #giftsforher #Christmasgifts #LunarEclipse #GoddessVibes #Medusafestival #uniquegifts #valentinesday #artnouveau #giftformom  https://t.co/FtpDlIGIGl https://t.co/fxwFjXuzDi"
1589039308656152578,2022-11-05 23:37:48+00:00,2566500632,"RT @ipoguy: $KEGS gets the #Trifecta #OTC #KEGS
#Gold #Silver #Bronze
1812 Brewing's War of 1812 Amber Ale Brings Home Another Medal
#Break…"
1589039238456414208,2022-11-05 23:37:32+00:00,1574514934603317248,RT @BTCTN: #Goldman Sachs has launched a new classification system to help investors analyze #crypto markets. #cryptocurrency #coinmetrics…
1589039230172688384,2022-11-05 23:37:30+00:00,1246455314356060160,RT @BTCTN: #Goldman Sachs has launched a new classification system to help investors analyze #crypto markets. #cryptocurrency #coinmetrics…
1589039169766305792,2022-11-05 23:37:15+00:00,57998826,"#gold
#bidenmustgo 
#bidenSenile https://t.co/Fao3rueV8h"
1589039142914387970,2022-11-05 23:37:09+00:00,1563339314901454848,what is this reverse logic voodoo tweet you are trying to cast on reality? let me translate... Dump #Gold buy #BTC
1589039124446871553,2022-11-05 23:37:04+00:00,1363352189360500739,"RT @Sh4rkbytez__: just kiddin i drew them both :)) 
.
.
#hypnoslullaby #goldfnf #hypno #hypnoslullabyfnf #fnf #gold #goldpokemon #monochrom…"
1589039069874589698,2022-11-05 23:36:51+00:00,1324165219,#Goldman Sachs has launched a new classification system to help investors analyze #crypto markets. #cryptocurrency #coinmetrics #MSCI https://t.co/IAGgng0a8r (via Twitter https://t.co/bR11hJgSZB)
1589039019660562432,2022-11-05 23:36:39+00:00,1350918628162629635,RT @Bailedo_dende: #SABADOU DO JEITO CERTO HOJE #BAILE DA #ARGENTINA TEM EQUIPE #SERIE #GOLD  E NAO PARA POR AI HOJE TBM TEM  GRUPO #TÁ #NA…
1589407254519824385,2022-11-06 23:59:53+00:00,899255635480596480,"RT @WallStreetSilv: Central Banks are buying #gold for a reason.
This is the ultimate form of money.

Watch this trend closely ... 🪙🧐 https…"
1589407190808502273,2022-11-06 23:59:38+00:00,961361034312339463,https://t.co/9Iti5w8TU3 --- #gold #ebay live products feed https://t.co/WijXZSBNly
1589407140791595008,2022-11-06 23:59:26+00:00,1293682087740899328,"RT @WallStreetSilv: Central Banks are buying #gold for a reason.
This is the ultimate form of money.

Watch this trend closely ... 🪙🧐 https…"
1589407108973592579,2022-11-06 23:59:19+00:00,1497991588101988359,"RT @WallStreetSilv: Central Banks are buying #gold for a reason.
This is the ultimate form of money.

Watch this trend closely ... 🪙🧐 https…"
1589407021631033344,2022-11-06 23:58:58+00:00,1343148028467806209,"RT @WallStreetSilv: Central Banks are buying #gold for a reason.
This is the ultimate form of money.

Watch this trend closely ... 🪙🧐 https…"
1589406863334191105,2022-11-06 23:58:20+00:00,573118132,"RT @WallStreetSilv: Central Banks are buying #gold for a reason.
This is the ultimate form of money.

Watch this trend closely ... 🪙🧐 https…"
1589406862373703682,2022-11-06 23:58:20+00:00,2913132047,"RT @WallStreetSilv: Central Banks are buying #gold for a reason.
This is the ultimate form of money.

Watch this trend closely ... 🪙🧐 https…"
1589406736053862400,2022-11-06 23:57:50+00:00,1537475931568492544,"RT @sonalchauhan7: 𝓢𝓸𝓾𝓵 𝓯𝓾𝓵𝓵 𝓸𝓯 𝓖𝓸𝓵𝓭 ✨☀️✨
#sunshine #sun #gold #sonalchauhan #love #sunday #Thailand https://t.co/WepjiEzBkx"
1589406571247054849,2022-11-06 23:57:10+00:00,1589387479446351875,"Nice to see $NST $NST.AX getting to a 6 month high and getting up above a reasonably solid support/resistance horizontal. 

The wider #ASX #GOLD market - explorers and juniors in particular - will surely be watching major producers closely... https://t.co/DyXfWHeFET"
1589406561801162752,2022-11-06 23:57:08+00:00,1303644308,"RT @WallStreetSilv: Central Banks are buying #gold for a reason.
This is the ultimate form of money.

Watch this trend closely ... 🪙🧐 https…"
1589406546957848577,2022-11-06 23:57:05+00:00,1136335967508455424,"RT @WallStreetSilv: Central Banks are buying #gold for a reason.
This is the ultimate form of money.

Watch this trend closely ... 🪙🧐 https…"
1589406466859229186,2022-11-06 23:56:46+00:00,4832373533,"RT @G_DWM22: #GOLD
買い攻めしたい所ですが、1686.48までは売り、1665.08利確、LC1695で。
1番安全なのは利確場所を1hで下抜け確認後売りIN、1652.10狙いですかね〜。
# XAUUSD"
1589406316434706432,2022-11-06 23:56:10+00:00,2370071526,"RT @WallStreetSilv: Central Banks are buying #gold for a reason.
This is the ultimate form of money.

Watch this trend closely ... 🪙🧐 https…"
1589406262957309952,2022-11-06 23:55:57+00:00,1471686713877667847,"Trading Signal update!

Follow the worlds most valuable trading signals.  We have entered into Japan225 long......

#forexsignal #tradingsignal #forex #traders #Trades #gbpusd #investing #Gold #market #NFT #NFTartwork #NFTMarketplace #NFTFam #NFTJapan #nftart #Crypto #CardanoNFT https://t.co/CoGnhBRFmS"
1589406261547859968,2022-11-06 23:55:57+00:00,1553500164899635200,#Silver #Gold  #silversqueeze  $NFT #bitcoin          $GME #BTC          #Binance         #China  #News#FED #BOC  #stockmarkets $SHIB
1589406213170954243,2022-11-06 23:55:45+00:00,15152938,"RT @WallStreetSilv: Central Banks are buying #gold for a reason.
This is the ultimate form of money.

Watch this trend closely ... 🪙🧐 https…"
1589406121407791110,2022-11-06 23:55:23+00:00,1577467076444315648,Market Wrap: #Bitcoin trading volume dips; #dogecoin rallies  #BTC #ethereum #ETH #DOGE #cryptocurrency #crypto #SP500 #gold
1589406087673163777,2022-11-06 23:55:15+00:00,4074766457,"RT @WallStreetSilv: Central Banks are buying #gold for a reason.
This is the ultimate form of money.

Watch this trend closely ... 🪙🧐 https…"
1589406047730827264,2022-11-06 23:55:06+00:00,256595810,"Guys, can I be shadow banned?

Very low likes across the board for tweets/charts that would of done much better, when I had even less followers.

If you can help me by making sure you get notified.

#fintwit #shadowban #gold #silver #xauusd #xagusd https://t.co/0Pzl4KVyCP"
1589406023999266818,2022-11-06 23:55:00+00:00,1553884738813054976,Morning Meeting 🔵 #DAX #Trading 🔵 #Forex Trading 🔵 #CFD Trading 🔵 #Bitcoin 🔵 #Gold | #FED | #Inflation ➡️via
1589405811415080961,2022-11-06 23:54:09+00:00,58446532,"The spot #gold price from @BullionVault has gone down through €1,685/toz to €1,684.95/toz. #goldprice chart: https://t.co/lBHnZ5qTxK. Sign-up and get free email alerts when the spot price hits your chosen values: https://t.co/fzwCxMpxBP."
1589405755295211521,2022-11-06 23:53:56+00:00,1457187863104143361,@BLSHigh It’s the inflation hedge that never goes up #gold  😉
1589405624034476032,2022-11-06 23:53:25+00:00,937004122456276992,"From TheMarketHeraldComAu "" Adelong Gold (ASX:ADG) hits mineralisation in all follow-up drill holes at Gibraltar, NSW "" published 7/11/2022 $ADG #Gold #ASX #Drilling 
https://t.co/61kqIFiirs"
1589405462918725633,2022-11-06 23:52:46+00:00,1118057594281758720,"RT @JewelryAffairs: 14k Yellow Gold Miami Cuban Link Chain Necklace, Width 6.9mm https://t.co/eQnvKIUu47 #Amazon via @Amazon #jewelry #gold…"
1589405332995981312,2022-11-06 23:52:15+00:00,1530809435559497730,"RT @Solgan_91: I won an #NFT from @KarafuruNFT by just holding a #Gold card (obtained with cheap #ETH) from @HEXGO_NFT. Thank you!!

That's…"
1589405325660143625,2022-11-06 23:52:14+00:00,1504598599375757314,"RT @Solgan_91: I won an #NFT from @KarafuruNFT by just holding a #Gold card (obtained with cheap #ETH) from @HEXGO_NFT. Thank you!!

That's…"
1589405302935490560,2022-11-06 23:52:08+00:00,1518160446523650049,"RT @Solgan_91: I won an #NFT from @KarafuruNFT by just holding a #Gold card (obtained with cheap #ETH) from @HEXGO_NFT. Thank you!!

That's…"
1589405295364935680,2022-11-06 23:52:06+00:00,1507159330260656128,"RT @Solgan_91: I won an #NFT from @KarafuruNFT by just holding a #Gold card (obtained with cheap #ETH) from @HEXGO_NFT. Thank you!!

That's…"
1589405278751305729,2022-11-06 23:52:02+00:00,2957222176,"RT @WallStreetSilv: Central Banks are buying #gold for a reason.
This is the ultimate form of money.

Watch this trend closely ... 🪙🧐 https…"
1589405266495229954,2022-11-06 23:51:59+00:00,1366908511456747520,"RT @WallStreetSilv: Central Banks are buying #gold for a reason.
This is the ultimate form of money.

Watch this trend closely ... 🪙🧐 https…"
1589405231678631938,2022-11-06 23:51:51+00:00,1559528048399384576,RT @NorthstarCharts: #Gold - Are we there yet ? We are now in the window for the major cyclical low. The window closes in early 2024. The l…
1589405221150662658,2022-11-06 23:51:49+00:00,1553535079171125248,Market Wrap: #Bitcoin trading volume dips; #dogecoin rallies  #BTC #ethereum #ETH #DOGE #cryptocurrency #crypto #SP500 #gold
1589405180982067200,2022-11-06 23:51:39+00:00,1386660560691814401,"WHITE CLIFF MIN LTD ( $WCN $WCN.ax )  has released "" Yinnetharra REE/Li Project Update "" on 7/11/2022 at 10:46 am AEST #Technology #Tech #Gold"
1589405170030768129,2022-11-06 23:51:36+00:00,154333187,"RT @WallStreetSilv: Central Banks are buying #gold for a reason.
This is the ultimate form of money.

Watch this trend closely ... 🪙🧐 https…"
1589405162203906050,2022-11-06 23:51:35+00:00,3064410061,"RT @SunriseGoldUK: Udit Narayan,Lata Mangeshkar  - Dholna  now playing on #sunriseradiogold
#sunriseradio #gold #bollywood #bhangra #classi…"
1589404978141331456,2022-11-06 23:50:51+00:00,1579641821118054400,24/7 hate. BTC/Gold has never gone negative #BTC #GOLD #PeterSchiff
1589404949687009282,2022-11-06 23:50:44+00:00,32672892,"These #Earrings are a #Gift She will Adore: A Smart Combination of #Gold &amp; #Pearls from MarlosMarvelousFinds @Etsy Shop! https://t.co/gtXTnOoUOB
#TweetUrBizUSA #vintage #EtsyWedding #UKWeddings #EtsyGift"
1589404808972095488,2022-11-06 23:50:10+00:00,1588246755409264640,"13 trillion $ printed during the last 3 years is not backed by #gold . Empty money. Printed out of thin air. #Bitcoin is backed by energy. It’s scarce. Can’t print more of it.Ultimate form of money selflessly given to 8 billion people. Only 21 million #Bitcoin
#inflation. 
#USA"
1589404675367112704,2022-11-06 23:49:38+00:00,1105280955344961536,"If there's any #HSI #HongKong #StockMarket 🤔🪐🌏🌖 Traders Here?
Tag For Your #Groups...
#share your #tradingsignals $&amp; 
#tradingstrategy
https://t.co/2MLvHj8Qw4

#stockstowatch  #TradingView #algotrading #forextrader #Oil #Gold 
#cryptocurrency #TechnicAlanalysis
#Naturalgas https://t.co/EJwnVrBiOf"
1589404594614185984,2022-11-06 23:49:19+00:00,1584639899520606208,"""Goldman's Startling Admission: ""The Economy May Be Slowing More Than Expected"" 🤦🏻‍♂️ Jan 3. $SPY $QQQ $IWM $TLT $HYG #btc #gold"
1589404583105036288,2022-11-06 23:49:16+00:00,1576086280374554625,0/ This time last week we were finally seeing some upside volatility in crypto and specifically #BTC. Now it seems as if all of that momentum may have switched over to #Gold ?Let’s take a deeper look under the hood of crypto markets 🧵👇
1589404456713867264,2022-11-06 23:48:46+00:00,552096491,"RT @WallStreetSilv: Central Banks are buying #gold for a reason.
This is the ultimate form of money.

Watch this trend closely ... 🪙🧐 https…"
1589404351285858305,2022-11-06 23:48:21+00:00,1580598411283283969,📌 We are in midweek today and let's see what's moving on the markets! ❓ Why every investor needs to follow FOMC's decision today? What are the trading opportunities?👉🏼 Click here to learn more: #trading #wednesday #fomc #USD #btc #gold
1589404157093773312,2022-11-06 23:47:35+00:00,1567731026847494145,"RT @Terry_1618: 【本日の #GOLD 戦略】

おはようございます☀️

息子のヒトメタニューモウィルスが移ってしまい先週は体調不良で対応 ツイートできませんでしたが、
今朝から完全復活です🔥

DM順次返信していきます😊

⬇️noteはこちらから⬇️
htt…"
1589404111740493829,2022-11-06 23:47:24+00:00,1575391922801328128,"...""However, this strength has  generally been followed by a  consolidation phase.""   Latest prices: ●#Bitcoin: $40,827  ●#Ether: $2,824, 2.96% ●#SP 500 daily close:$4,412, 1.23%  ●#Gold $1,936 per troy ounce,  1.49% ●Ten-year Treasury yield daily  close: 2.19%"
1589404084356153344,2022-11-06 23:47:18+00:00,1105280955344961536,"If there's any #HSI #HongKong #StockMarket 🤔🪐🌏🌖 Traders Here?
Tag For Your #Groups...
#share your #tradingsignals $&amp; 
#tradingstrategy
https://t.co/2MLvHj8Qw4

#stockstowatch  #TradingView #algotrading #forextrader #Oil #Gold 
#cryptocurrency #TechnicAlanalysis
#Naturalgas https://t.co/UXp5MHEaBi"
1589403998850646017,2022-11-06 23:46:57+00:00,1209273741848567810,"RT @WallStreetSilv: Central Banks are buying #gold for a reason.
This is the ultimate form of money.

Watch this trend closely ... 🪙🧐 https…"
1589403944601923585,2022-11-06 23:46:44+00:00,1580592902715183105,What do you choose? Bitcoin or physical gold? Are you confident with your choice?#gold #buygold #argor #bar #goldbar #BTC #ETH #bitcoin #XRP #ripple #Stellar #XLM #cryptocurrency #money
1589403823994736643,2022-11-06 23:46:15+00:00,1578398862875713543,$USDCAD D: Respecting Given Levels-But not yet sufficient for Reversal.#aud $usdx #eurusd #gbpusd #usdcad #audusd #usdjpy#gbpjpy #rupee #usdtry #nzdusd #forex #forextrading #fx #Gold #fed #BTC
1589403743711555584,2022-11-06 23:45:56+00:00,1579577243373821970,"#Gold vs#Bitcoin –It is hard to argue that both serve the same purpose in an investment portfolio. Gold is an age-old, loose monetary hedge, while Bitcoin is a speculative, technological joyride. Blog by :#BTC #MercerPartner"
1589403451129483264,2022-11-06 23:44:47+00:00,883019519433859072,"#USD #USDOLLAR #DXY Still think we get a new high, either now or later. Ranges from 115ish-120ish. Big week this week. Ideally we get the lower low in #gold with higher high in DXY. 115 would create a nice double top that is often seen in DXY. https://t.co/zvzg4BEgsn https://t.co/3LZy7LCo4b"
1589403361346191360,2022-11-06 23:44:25+00:00,1015226402054995971,"💥Bryn jwellers💥
         ❤RED CHOKER SET❤
👉Visit :https://t.co/79flhQHQXI
          👍 Price: 18$ only 

https://t.co/9MHQkSGlKm #blue #floral #gold #no #women #midcentury #christmas #glass #rhinestonecenter  https://t.co/hLhAxpO0Qr via @Etsy #gotvintage https://t.co/Rr5iXhXQMJ"
1589403303666126849,2022-11-06 23:44:11+00:00,1105280955344961536,"4 Hour's Chart
Is there any #HSI #HongKong #StockMarket 🤔🪐🌏🌖 Traders Here?
Tag For Your #Groups...
#share your #tradingsignals $&amp; 
#tradingstrategy
https://t.co/2MLvHj8Qw4

#StockMarketindia #stockstowatch  #TradingView #algotrading    #forextrader #Oil #Gold #Naturalgas https://t.co/YfeJsnqVj2"
1589403286918291457,2022-11-06 23:44:07+00:00,1498938891516137474,"RT @WallStreetSilv: Central Banks are buying #gold for a reason.
This is the ultimate form of money.

Watch this trend closely ... 🪙🧐 https…"
1589403233981644801,2022-11-06 23:43:55+00:00,823734730642391045,"RT @WallStreetSilv: Central Banks are buying #gold for a reason.
This is the ultimate form of money.

Watch this trend closely ... 🪙🧐 https…"
1589403190138703872,2022-11-06 23:43:44+00:00,1356356479289339911,"As of 11/1/22, our median #gold and #silver valuations are $4,128.73 and $182.02 USD / troy oz respectively"
1589403157079244800,2022-11-06 23:43:36+00:00,1422868589665656833,"意外とやってない方多いですが、長期間FXトレードを行う方はTariTaliなどのキャッシュバックサイトは必須。
意外とよくある建値決済の場合も、実質勝ち。
上がるか下がるか、単純確率50％のFXの世界ではかなり重要
#GOLD #fx初心者"
1589403064829558784,2022-11-06 23:43:14+00:00,1542112770820567040,"実体が線入りしてるけど
まだ売る気になれない
雰囲気のような
トラウマのような。。。😂

触らんとこ🤚👻

#gold #xauusd #FX https://t.co/V73Cp32cCu"
1589403023964520456,2022-11-06 23:43:05+00:00,1553005446465990659,I dont care when #Bitcoin reaches $100.000.000 per coin...#BTC represents #liberty its allready better then #GOLD and #Fiatcurrency any day...Dont even think of comparing it to #CBDC
1589403022605824000,2022-11-06 23:43:04+00:00,767673360,"RT @WallStreetSilv: Central Banks are buying #gold for a reason.
This is the ultimate form of money.

Watch this trend closely ... 🪙🧐 https…"
1589402975969374208,2022-11-06 23:42:53+00:00,1482320765487828998,"RT @WallStreetSilv: Central Banks are buying #gold for a reason.
This is the ultimate form of money.

Watch this trend closely ... 🪙🧐 https…"
1589402874634985472,2022-11-06 23:42:29+00:00,1034238239597416449,"Great Northern Minerals $GNM is pleased to announce that the drill program at Douglas Creek has commenced.

ASX Announcement: https://t.co/RfPsQwJ7Vb

#asxnews #mining #gold #drilling #exploration https://t.co/divtaEouVv"
1589402858969255936,2022-11-06 23:42:25+00:00,1537055212891938818,"$ADV Ardiden Limited nehmen $8 Mio. aus Lithium-JV-Verkauf ein, um auf Pickle Lake Gold auf Distriktniveau zu fördern 🥒💰

@ArdidenLtd @chapter1advisor 

#ASX #Bergbau #Gold #Aktien #börse #investieren https://t.co/xjQIwqfA2S"
1589402806657564672,2022-11-06 23:42:13+00:00,768903565708435456,"Joe Biden Upset Because the Oil Companies Are Doing Exactly What He Told Then To Do. AIA 11-5-22    https://t.co/ljVj8FaFJs

#Oil #Biden #russia #Gold"
1589402774953160704,2022-11-06 23:42:05+00:00,1503419511176847361,"RT @WallStreetSilv: Central Banks are buying #gold for a reason.
This is the ultimate form of money.

Watch this trend closely ... 🪙🧐 https…"
1589402760771870720,2022-11-06 23:42:02+00:00,1576107715159625729,"Should make ppl very wary of recommendations from Goldmans JPM bec if followed 11 Jan advice when #gold 1801 now 1835, #Bitcoin 41.7k now ~35.2k - true #Bitcoin reached 43.7k on 13 Jan -but gold hasn’t fallen- instead it’s actually risen to 1842 on 13 Jan was 1825"
1589402759635374081,2022-11-06 23:42:02+00:00,295330659,"Live #goldprice for spot #Gold trading $1721.8 USD, higher by +$0 or 0% on the day - https://t.co/QylRDNQ9XH"
