Tweet ID,Time of Tweet,User ID,Text
1589043017788567553,2022-11-05 23:52:33+00:00,1430416154074439680,"@yourcryptodj Come check out #Doken whole #DSC #Blockchain is live, low gas, x4 faster than #BSC full of utility and a community holding like true diamonds! Get a spot before it blows up! #Altcoin 🚀🚀🚀"
1589042906140377088,2022-11-05 23:52:06+00:00,1546364668503298048,"#BinanceCoin price update: $BNB

#BNB $348.9 USD

#Bitcoin 0.0164 BTC

#Ethereum 0.21449 ETH

#altcoin #crypto #cryptocurrency

Follow for recent BNB price updates"
1589042768646930433,2022-11-05 23:51:33+00:00,1551067188882116608,"#Ethereum price update: 

#ETH $1628.12 USD
#Bitcoin 0.07649476815289556 #BTC

Follow for recent ETH price updates
#altcoin, #cryptocurrency, #crypto"
1589042728251592704,2022-11-05 23:51:24+00:00,3033766753,"@AltcoinDailyio No, you are just the opposite! Now is a great time to be buying #bitcoin and #altcoins!"
1589042659603386368,2022-11-05 23:51:07+00:00,951891636732166144,"RT @BigEyesCoin: 🦹Cute is currency, puddin🦹

Join the cute: https://t.co/yfv7QTWCxM 
#crypto #cryptocurrency #altcoin #presale #BigEyesCoin…"
1589042514602127360,2022-11-05 23:50:33+00:00,1551067188882116608,"#Ethereum price update: 

#ETH $1628.87 USD
#Bitcoin 0.07653675 #BTC

Follow for recent ETH price updates
#altcoin, #cryptocurrency, #crypto"
1589042400928108545,2022-11-05 23:50:06+00:00,1584897698817314817,This guy is so accurate lol! #altcoin #BTC
1589042398549938176,2022-11-05 23:50:05+00:00,1546364668503298048,"#BinanceCoin price update: $BNB

#BNB $349.8 USD

#Bitcoin 0.01643 BTC

#Ethereum 0.21482 ETH

#altcoin #crypto #cryptocurrency

Follow for recent BNB price updates"
1589042377444192258,2022-11-05 23:50:00+00:00,1073497577679552512,"⚡️ ⚡️ ⚡️ ⚡️ ⚡️ ⚡️ ⚡️ 
#VOLTINU #CRYPTO #Dextools
#Altcoins #VOLTICHANGE #VOLTISOFT #VOLTIECO #CEX #Cryptocom #VOLTINUTOTHEMOON #VOLT #VOLTINU100X
#VDSC #SHIBARMY #DOGEARMY #voltinu #Next10000XGEMS #10000xCoin #volt #Altcoin #Memecoin

⚡️ ⚡️ ⚡️ ⚡️ ⚡️ ⚡️ ⚡️ ⚡️ https://t.co/QjXOunWVQR"
1589042376814624768,2022-11-05 23:50:00+00:00,2325513261,"New Video:
https://t.co/yt3hJZfSgo
&gt;
#hex #Hexicans #hexcrypto #xen #xencrypto #jacklevin #pulsechain #pulsex #doge #dogecoin #polygon  #matic #Crypto #cryptonews #bitcoin $btc #ethereum $eth #altcoin #xrp #cardano #vlog #ta #technicalanalysis #StockMarket https://t.co/nWKfWctGCp"
1589042282245898241,2022-11-05 23:49:37+00:00,1563939835575943169,is exploding to the upside! 🌕🚀 #ETH #Bitcoin #SHIB #SaitamaMask #SAFEMOON #doge #dogelonmars #KISHU #memecoins #altcoin #EGT #Crypto #cryptocurrecy #saitama #Fantom #cryptocurrecy
1589042260674347008,2022-11-05 23:49:32+00:00,1551067188882116608,"#Ethereum price update: 

#ETH $1627.87 USD
#Bitcoin 0.0764846393611613 #BTC

Follow for recent ETH price updates
#altcoin, #cryptocurrency, #crypto"
1589042120585019392,2022-11-05 23:48:59+00:00,1544538087346229248,"RT @AltcoinWorldcom: Moonvember is about to begin! 🚀🌙

Did you stack some 1000x #altcoin gems? 👀"
1589042005250048001,2022-11-05 23:48:31+00:00,1035861392941895680,It's the biggest truth @cz_binance I can't understand why people even supporting you I hope those are fake accounts bots can't be so stupids #btc #bitcoin #usd #crypto #cryptocurrency #market #token #blockchain #tether #usdt #BTCUSDT #altcoins #bnb https://t.co/FsvhYDzslq
1589042003765268480,2022-11-05 23:48:31+00:00,1551067188882116608,"#Ethereum price update: 

#ETH $1628.32 USD
#Bitcoin 0.0764827480280676 #BTC

Follow for recent ETH price updates
#altcoin, #cryptocurrency, #crypto"
1589041891613372416,2022-11-05 23:48:04+00:00,1546364668503298048,"#BinanceCoin price update: $BNB

#BNB $349.5 USD

#Bitcoin 0.01642 BTC

#Ethereum 0.21459 ETH

#altcoin #crypto #cryptocurrency

Follow for recent BNB price updates"
1589041749653327872,2022-11-05 23:47:30+00:00,1551067188882116608,"#Ethereum price update: 

#ETH $1629.07 USD
#Bitcoin 0.07654271 #BTC

Follow for recent ETH price updates
#altcoin, #cryptocurrency, #crypto"
1589041682447728640,2022-11-05 23:47:14+00:00,1554816399385759744,"Top 5 #cryptocurrency #price jumps in last minute on #GateIohttps://t.co/dwh8jR9uho$PRQ 2.19%$RARI 0.66%$GFI 0.54%$CWAR 0.54%$KINT 0.44% #PRQ #RARI #GFI #CWAR #KINT #crypto #cryptonews #cryptoAlerts #blockchain  #cryptotrading #cryptoprices #altcoins #bitcoin"
1589041504575971328,2022-11-05 23:46:32+00:00,372280385,"RT @Vforrkripto: Belli coinlerim var altın gibiler satıp tekrar  kar ediyoruz;) Hep birlikte

Henüz FRAGMANDAYIZ🧿🚀💸

#Bitcoin #Altcoin"
1589041495944069120,2022-11-05 23:46:30+00:00,1551067188882116608,"#Ethereum price update: 

#ETH $1629.19 USD
#Bitcoin 0.07652702700163652 #BTC

Follow for recent ETH price updates
#altcoin, #cryptocurrency, #crypto"
1589041384157507584,2022-11-05 23:46:03+00:00,1546364668503298048,"#BinanceCoin price update: $BNB

#BNB $349.78 USD

#Bitcoin 0.01643 BTC

#Ethereum 0.21484 ETH

#altcoin #crypto #cryptocurrency

Follow for recent BNB price updates"
1589041357980831744,2022-11-05 23:45:57+00:00,1356079634513678336,"RT @TheMoonCarl: My #crypto senses are tingling! 📡

Which #altcoin is about to blast-off to The Moon this weekend? 🚀🌙"
1589041342054907904,2022-11-05 23:45:53+00:00,1589028141217054721,Be there tonight with @theEverEarn !! #Crypto #Eth #Presale #Ethereum #EverEarn #Altcoin #cryptomarket #Bsc #passiveincome https://t.co/GOjLJKtH4n
1589041238879371264,2022-11-05 23:45:28+00:00,1551067188882116608,"#Ethereum price update: 

#ETH $1628.11 USD
#Bitcoin 0.07647435698711391 #BTC

Follow for recent ETH price updates
#altcoin, #cryptocurrency, #crypto"
1589041128359223300,2022-11-05 23:45:02+00:00,1501026733738401794,"Los fans de Sacramento Kings serán beneficiados con tokens de Ethereum - Mira la noticia completa: https://t.co/cqbui8cxZx

Síguenos para no perderte las mejores noticias
#Bitcoin #criptomonedas #cripto #altcoins #btc #ETH #noticrip #Blockchain https://t.co/odwAo6ShdQ"
1589041124462809088,2022-11-05 23:45:01+00:00,1348607467845005312,"#crypto #bitcoin #altcoin #NFTs #btc #eth #xrp
Can MATIC maintain the ongoing hype around Polygon's latest updates
Source : AMBCrypto
Link : https://t.co/CEIAAns58n
For latest crypto news press Follow!"
1589040877330395136,2022-11-05 23:44:02+00:00,1546364668503298048,"#BinanceCoin price update: $BNB

#BNB $349.6 USD

#Bitcoin 0.01642 BTC

#Ethereum 0.21465 ETH

#altcoin #crypto #cryptocurrency

Follow for recent BNB price updates"
1589040769264123905,2022-11-05 23:43:36+00:00,1584778040269324288,"#Bitcoin and #cyrpto #altcoins #CryptoNews It will all crash harder and go lower than anyone can imagine.And when the dust has settled there'll be plenty of rime to accumulate.Until then, peace, out.#btc"
1589040731200815104,2022-11-05 23:43:27+00:00,1551067188882116608,"#Ethereum price update: 

#ETH $1629.13 USD
#Bitcoin 0.07651353439429272 #BTC

Follow for recent ETH price updates
#altcoin, #cryptocurrency, #crypto"
1589040475964854272,2022-11-05 23:42:27+00:00,1551067188882116608,"#Ethereum price update: 

#ETH $1626.77 USD
#Bitcoin 0.0764248771602946 #BTC

Follow for recent ETH price updates
#altcoin, #cryptocurrency, #crypto"
1589040369777332224,2022-11-05 23:42:01+00:00,1546364668503298048,"#BinanceCoin price update: $BNB

#BNB $349.21 USD

#Bitcoin 0.01641 BTC

#Ethereum 0.21466 ETH

#altcoin #crypto #cryptocurrency

Follow for recent BNB price updates"
1589040303654473729,2022-11-05 23:41:45+00:00,1456403950828204038,"@VoltInuOfficial $VOLT #VOLT #VOLTINU #VOLTARMY
#VOLTiCHANGE #VOLTiSOFT #VOLTISWAP #VOLTOSHI #VOLTIECO #VOLTIFREEDOM #APE
#whales #CRYPTO #NFT #VDSC #Chainlink #VoltedDragonsSailorsClub #WhaleAlert #FOMO #SHIBARMY #1000Xcoin #1000Xgems #TSLA #Altcoin @pablo_cro @VoltInuOfficial @MrBigWhaleREAL⚡️ https://t.co/PayGg9N0fK"
1589040222029111296,2022-11-05 23:41:26+00:00,1551067188882116608,"#Ethereum price update: 

#ETH $1628.11 USD
#Bitcoin 0.07650109 #BTC

Follow for recent ETH price updates
#altcoin, #cryptocurrency, #crypto"
1589040201170825217,2022-11-05 23:41:21+00:00,841602655059398656,"RT @DavidMw42224019: @reem51627980 @elonmusk @VoltInuOfficial @JakeGagain @MrBigWhaleREAL @ChinaPumpWXC #VOLTINU #CRYPTO #Dextools
#Altcoin…"
1589040189766189057,2022-11-05 23:41:18+00:00,841602655059398656,"RT @JasonPe06068938: @reem51627980 @elonmusk @VoltInuOfficial @JakeGagain @MrBigWhaleREAL @ChinaPumpWXC #VOLTINU #CRYPTO #Dextools
#Altcoin…"
1589040179251384321,2022-11-05 23:41:16+00:00,841602655059398656,"RT @JasonPe06068938: @reem51627980 @elonmusk @VoltInuOfficial @JakeGagain @MrBigWhaleREAL @ChinaPumpWXC #VOLTINU #CRYPTO #Dextools
#Altcoin…"
1589039968483045376,2022-11-05 23:40:26+00:00,1551067188882116608,"#Ethereum price update: 

#ETH $1628.05 USD
#Bitcoin 0.07649708610497541 #BTC

Follow for recent ETH price updates
#altcoin, #cryptocurrency, #crypto"
1589039945221517312,2022-11-05 23:40:20+00:00,1448731099996336132,"buy $BEZOGE now, thank me later 🚀🚀 
 #BEZOGE #LegendsOfBezogia #PLAYTOEARNGAMES #Crypto #PlaytoEarn #NFTs #play2earn #Crypto #Rent2Earn #R2E #P2E #luffy #dogelonmars #Saitama #Shib #Shibainu #doge #Floki #Altcoin #Etherium #CryptoCurrency #Binance"
1589039910165647366,2022-11-05 23:40:12+00:00,1554816399385759744,"Top 4 #cryptocurrency #price jumps in last minute on #Binancehttps://t.co/Rms8bPm9sh$SLP 2.02%$STRAX 0.34%$LINKUP 0.34%$AUCTION 0.3% #SLP #STRAX #LINKUP #AUCTION #crypto #cryptonews #cryptoAlerts #blockchain  #cryptotrading #cryptoprices #altcoins"
1589039757786595328,2022-11-05 23:39:35+00:00,1265097730642321414,"$ENS / USDT Volume increase detected!

Spike: 507,773.51 USDT
24h Vol: 15,453,315.67 USDT

Get ALL the alerts here: https://t.co/2NPcHHX7r0

#crypto #bitcoin #binance #altcoins #hodl #defi #trading #freedom #blockchain $btc $lazio $dnt $rndr $iotx $firo $porto https://t.co/VcQwt6cAK1"
1589039713536872448,2022-11-05 23:39:25+00:00,1551067188882116608,"#Ethereum price update: 

#ETH $1625.43 USD
#Bitcoin 0.07640600387616758 #BTC

Follow for recent ETH price updates
#altcoin, #cryptocurrency, #crypto"
1589039630485262342,2022-11-05 23:39:05+00:00,4921324459,"Which #altcoin is about to blast-off to The Moon this weekend? 🚀🌙

#BSCGems #100xgem #BNB  #ETH #SOL #BTC  #DeFi #NFT #Metaverse #altcoinsignal #cryptocurrency  #Crypto  #altcoin  #Binance #Metaverse #BSC #Solana #NFTs #TRX #doge"
1589039562742865920,2022-11-05 23:38:49+00:00,1570329829429444609,"#Bitcoin All Time Weekly Moving Average (ATWMA)
                       ⚠️⚠️⚠️   $ 8,510    ⚠️⚠️⚠️  
                          #Bitcoin is  at $21,280
                      💥 Market premium 150%💥
$QNT  $ADA $SHIB $BTC $LTC $ETH $DOGE $GOLD $SILVER  $BNB $SOL  #crypto #altcoins"
1589039459030675457,2022-11-05 23:38:24+00:00,1551067188882116608,"#Ethereum price update: 

#ETH $1626.67 USD
#Bitcoin 0.07643737 #BTC

Follow for recent ETH price updates
#altcoin, #cryptocurrency, #crypto"
1589039446523252736,2022-11-05 23:38:21+00:00,1538507392169742341,@100xAltcoinGems My favourite #500x #altcoin gem is definitely $PAW 🐾🚀 https://t.co/DEPgbY35ag
1589039396577480704,2022-11-05 23:38:09+00:00,1456403950828204038,"@Crypto_Penn $VOLT #VOLT #VOLTINU #VOLTARMY
#VOLTiCHANGE #VOLTiSOFT #VOLTISWAP #VOLTOSHI #VOLTIECO #VOLTIFREEDOM #APE
#whales #CRYPTO #NFT #VDSC #Chainlink #VoltedDragonsSailorsClub #WhaleAlert #FOMO #SHIBARMY #1000Xcoin #1000Xgems #TSLA #Altcoin @pablo_cro @VoltInuOfficial @MrBigWhaleREAL⚡️ https://t.co/BR97iBTi2G"
1589039354928074753,2022-11-05 23:37:59+00:00,1546364668503298048,"#BinanceCoin price update: $BNB

#BNB $348.36 USD

#Bitcoin 0.01638 BTC

#Ethereum 0.21432 ETH

#altcoin #crypto #cryptocurrency

Follow for recent BNB price updates"
1589039218684297222,2022-11-05 23:37:27+00:00,1563915374529286148,"Chck this out brotherlaunch Jan 7, 6pm EST on #Uniswap  🔥Check us out; ready your bags!🔥 #Feenix #projecfeenix #BTC     #ERC20 #Ethereum #blockchain #altcoins #SaitaMask #cryptogem #Saitama #Shib #cryptocurrency #crypto"
1589039205304655872,2022-11-05 23:37:24+00:00,1551067188882116608,"#Ethereum price update: 

#ETH $1626.93 USD
#Bitcoin 0.07645602837312711 #BTC

Follow for recent ETH price updates
#altcoin, #cryptocurrency, #crypto"
1589039114896044035,2022-11-05 23:37:02+00:00,1376954378595180550,"Crypto Prices Bullish Once More - What’s Fueling the Recovery? - 

https://t.co/1O8Qg2khya

#Crypto #CryptoNews #CryptoTrends #NFT #NFTNews #NFTRelease #NFTDrop #AltCoin #AirDrop #NFTProject #NFTArtist  #NFTCommunity  #CNFT #CNFTCommunnity"
1589039104708476930,2022-11-05 23:37:00+00:00,1585002460556525569,"Crypto world will hats off to #FEGtoken ,just wait for its stunning technology 💥🦍💥🦍 #2FA in #DeFi by king of defi💥🦍💥🦍#FEG 🔥2022🔥#DubaiExpo2022#CryptoNews#Crypto#FEG#FEGex#altcoins #Bitcoin #100xgem #AltSeason2022"
1589407247872176128,2022-11-06 23:59:52+00:00,1551067188882116608,"#Ethereum price update: 

#ETH $1571.92 USD
#Bitcoin 0.07513737 #BTC

Follow for recent ETH price updates
#altcoin, #cryptocurrency, #crypto"
1589407216574296064,2022-11-06 23:59:44+00:00,1570365140624896001,@bscwhalegems #LuffyToken doo doo $LUFFY #altcoin #Ethereum https://t.co/e7QckEhZos
1589407069559525376,2022-11-06 23:59:09+00:00,1178496567709446144,Bitgo Reveals Wrapped Dogecoin Token Built on Ethereum – Altcoins Bitcoin News #Altcoin #ethereum #ui via https://t.co/6h4xRcnpBu https://t.co/R8bIhWHqoM
1589406994397822977,2022-11-06 23:58:51+00:00,1551067188882116608,"#Ethereum price update: 

#ETH $1571.62 USD
#Bitcoin 0.0751185243001701 #BTC

Follow for recent ETH price updates
#altcoin, #cryptocurrency, #crypto"
1589406929042182144,2022-11-06 23:58:36+00:00,1546364668503298048,"#BinanceCoin price update: $BNB

#BNB $339.47 USD

#Bitcoin 0.01623 BTC

#Ethereum 0.21616 ETH

#altcoin #crypto #cryptocurrency

Follow for recent BNB price updates"
1589406816525770752,2022-11-06 23:58:09+00:00,1561013356403867648,@SupremeInfluan #LuffyToken is the gem i would hold longterm #altcoin #CMC $LUFFY https://t.co/FrcA3holkl
1589406784082825216,2022-11-06 23:58:01+00:00,966334972427751425,"RT @JasonPe06068938: @Pablo_cro #VOLTINU #CRYPTO #Dextools
#Altcoins #VOLTICHANGE #VOLTISOFT #VOLTIECO #CEX #Cryptocom #BTFA #VOLTINUTOTHEM…"
1589406776805376000,2022-11-06 23:57:59+00:00,1507341614804619269,"RT @chihiro_rbxs: NEURALINK came from @elonmusk twitter

https://t.co/BzH7qTRILq

#Neuralink #neuraflection #1000xGem #altcoin #RBXS #crypt…"
1589406761038974976,2022-11-06 23:57:56+00:00,1482367353593683971,"Name one #Altcoin you are bullish for right now _________?

I'm buying 💳👇🏻"
1589406740906663937,2022-11-06 23:57:51+00:00,966334972427751425,"@Pablo_cro #VOLTINU #CRYPTO #Dextools
#Altcoins #VOLTICHANGE #VOLTISOFT #VOLTIECO #CEX #Cryptocom #BTFA #VOLTINUTOTHEMOON #VOLT #VOLTINU100X
#VDSC #SHIBARMY #DOGEARMY #VoltedDragonsSailorsClub #voltinu #Next100XGEMS #100xCoin #volt #Crypto #cryptocurrency $VOLT #Altseason #Altcoin #Memecoin https://t.co/ju77BJsOvo"
1589406739366961152,2022-11-06 23:57:51+00:00,1551067188882116608,"#Ethereum price update: 

#ETH $1570.49 USD
#Bitcoin 0.0750888114328882 #BTC

Follow for recent ETH price updates
#altcoin, #cryptocurrency, #crypto"
1589406657498316800,2022-11-06 23:57:31+00:00,1376954378595180550,"Bitcoin (Magic Internet Money!) Again Proves Less Volatile Than Stocks - 

https://t.co/2Iu0OtRsHY

#Crypto #CryptoNews #CryptoTrends #NFT #NFTNews #NFTRelease #NFTDrop #AltCoin #AirDrop #NFTProject #NFTArtist  #NFTCommunity  #CNFT #CNFTCommunnity"
1589406611210207232,2022-11-06 23:57:20+00:00,1409179445257289730,RT @ThomThanos82: #LetUsIn #BinanceSmartChain #BSCGem #100xgem #1000xgem #BTC #ETH #altcoins #Altseason2022 #cryptocurrency #cryptotwitter…
1589406572941287424,2022-11-06 23:57:11+00:00,1409179445257289730,RT @inesgnn_99: #LetUsIn #BinanceSmartChain #BSCGem #100xgem #1000xgem #BTC #ETH #altcoins #Altseason2022 #cryptocurrency #cryptotwitter #p…
1589406547251236864,2022-11-06 23:57:05+00:00,1409179445257289730,RT @jnft_j83: #LetUsIn #BinanceSmartChain #BSCGem #100xgem #1000xgem #BTC #ETH #altcoins #Altseason2022 #cryptocurrency #cryptotwitter #pol…
1589406538115915776,2022-11-06 23:57:03+00:00,1456996941246705664,"Buy $BEZOGE now or Cry later. 
 #LegendsOfBezogia #BEZOGE #PLAYTOEARNGAMES #Crypto #PlaytoEarn #NFTs #play2earn #Crypto #Rent2Earn #R2E #P2E #luffy #dogelonmars #Saitama #Shib #Shibainu #doge #Floki #Altcoin #Etherium #CryptoCurrency #Binance"
1589406484819238912,2022-11-06 23:56:50+00:00,1551067188882116608,"#Ethereum price update: 

#ETH $1572.7 USD
#Bitcoin 0.0751751 #BTC

Follow for recent ETH price updates
#altcoin, #cryptocurrency, #crypto"
1589406455668801536,2022-11-06 23:56:43+00:00,902809946,"RT @Collieinu_: Done  1 top 🔥🔥🔥🔥

$collie #collie #collieinu #BinanceCollie #memecoin #1000xgem #100xgem #altcoin #memecoin https://t.co/LJ…"
1589406422085046272,2022-11-06 23:56:35+00:00,1546364668503298048,"#BinanceCoin price update: $BNB

#BNB $338.3 USD

#Bitcoin 0.01618 BTC

#Ethereum 0.21556 ETH

#altcoin #crypto #cryptocurrency

Follow for recent BNB price updates"
1589406291868659714,2022-11-06 23:56:04+00:00,1425271593874325504,"RT @Stephan42157008: @BossPromotes Always support the #LuffyToken team, come on! $LUFFY #altcoin #nft https://t.co/i76q1llKrQ"
1589406231013527555,2022-11-06 23:55:49+00:00,1551067188882116608,"#Ethereum price update: 

#ETH $1568.37 USD
#Bitcoin 0.07506256529931556 #BTC

Follow for recent ETH price updates
#altcoin, #cryptocurrency, #crypto"
1589406042685067264,2022-11-06 23:55:04+00:00,1579665775706910721,RT @cryptojack: Which #altcoin would you stake for 2 years?
1589405975764574208,2022-11-06 23:54:49+00:00,1551067188882116608,"#Ethereum price update: 

#ETH $1573.3 USD
#Bitcoin 0.07520701887560893 #BTC

Follow for recent ETH price updates
#altcoin, #cryptocurrency, #crypto"
1589405914989142016,2022-11-06 23:54:34+00:00,1546364668503298048,"#BinanceCoin price update: $BNB

#BNB $339.82 USD

#Bitcoin 0.01624 BTC

#Ethereum 0.21599 ETH

#altcoin #crypto #cryptocurrency

Follow for recent BNB price updates"
1589405722223251456,2022-11-06 23:53:48+00:00,1248575281331417088,BCUG Vault (BCUG) went down 11.0 percent in the last 1 minutes on https://t.co/rgEAV9gIXu. #BCUG  #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews
1589405721107447810,2022-11-06 23:53:48+00:00,1551067188882116608,"#Ethereum price update: 

#ETH $1573.09 USD
#Bitcoin 0.07518795 #BTC

Follow for recent ETH price updates
#altcoin, #cryptocurrency, #crypto"
1589405612500480001,2022-11-06 23:53:22+00:00,1379528486075961345,"@CheemsInu @elonmusk @CheemsInu #Cheems #CheemsInu #100xGems #Cheemsarmy #altcoin $BTC #BSCGemsAlert #CheemsBSC #CheemsETH #CheemsAVAX #Memetech #Cheemspad $BTC
#AVAX                #ETH #BNB                #BSC"
1589405579486892032,2022-11-06 23:53:14+00:00,1456971467120332809,New Ethereum-Based Altcoin Set for Imminent Launch Earns Big Boost From Coinbase #Altcoin #ethereum via https://t.co/4dtOmVLK9w https://t.co/4WX13pnnZ3
